GRNCAR,830,1,F4
GRNCAR,827,1,B8
GRNCAR,302,2,J9
GRNCAR,761,2,D5
GRNCAR,830,2,G2
GRNCAR,827,2,F3
GRNCAR,759,2,F4
GRNCAR,842,3,J9
GRNCAR,761,3,J3
GRNCAR,830,3,J6
GRNCAR,850,3,B2
GRNCAR,759,3,J1
GRNDAM,987,1,A7
GRNDAM,995,1,A10
GRNDAM,963,1,B10
GRNDAM,990,1,B1
GRNDAM,973,1,C1
GRNDAM,965,1,E1
GRNDAM,893,1,E8
GRNDAM,183,1,I1
GRNDAM,886,1,I2
GRNDAM,897,1,I5
GRNDAM,995,2,B9
GRNDAM,987,2,B7
GRNDAM,990,2,B5
GRNDAM,965,2,C1
GRNDAM,974,2,C7
GRNDAM,963,2,C9
GRNDAM,183,2,E1
GRNDAM,886,2,E5
GRNDAM,897,2,I4
GRNDAM,893,2,G9
GRNDAM,838,2,G2
GRNDAM,973,2,F2
GRNDAM,839,2,F9
GRNDAM,987,3,A6
GRNDAM,995,3,A10
GRNDAM,963,3,B10
GRNDAM,990,3,C1
GRNDAM,839,3,G10
GRNDAM,965,3,E3
GRNDAM,893,3,E8
GRNDAM,886,3,F9
GRNDAM,838,3,I1
GRNDAM,183,3,G1
GRNHOU,103,1,H6
GRNHOU,116,1,G10
GRNHOU,117,1,G3
GRNHOU,124,1,G1
GRNHOU,402,1,F9
GRNHOU,193,1,A2
GRNHOU,045,1,B5
GRNHOU,010,1,D10
GRNHOU,025,1,E3
GRNHOU,042,1,E5
GRNHOU,045,2,A1
GRNHOU,193,2,B3
GRNHOU,042,2,C6
GRNHOU,025,2,D2
GRNHOU,104,2,H7
GRNHOU,406,2,G8
GRNHOU,117,3,I2
GRNHOU,DAY3-1,3,H4
GRNHOU,421,3,H8
GRNHOU,193,3,G1
GRNHOU,025,3,A1
GRNHOU,402,3,C8
GRNHOU,045,3,E5
GRNHOU,042,3,D6
GRNKAN,KING-049,-1,E9
GRNKAN,488,1,J10
GRNKAN,284,1,H10
GRNKAN,488,2,H10
GRNKAN,410,2,C10
GRNKAN,496,3,C10
GRNKAN,292,3,F1
GRNKAN,393,3,F9
GRNKAN,488,3,H10
GRNMAS,673,1,B10
GRNMAS,280,1,D9
GRNMAS,657,1,D8
GRNMAS,662,1,E1
GRNMAS,664,1,F5
GRNMAS,753,1,J3
GRNMAS,752,1,G3
GRNMAS,826,2,A10
GRNMAS,657,2,D6
GRNMAS,664,2,F5
GRNMAS,662,2,J2
GRNMAS,753,2,J6
GRNMAS,847,2,I5
GRNMAS,845,2,H10
GRNMAS,280,2,G5
GRNMAS,752,2,G3
GRNMAS,673,2,B5
GRNMAS,752,3,I2
GRNMAS,753,3,H2
GRNMAS,829,3,G5
GRNMAS,280,3,F5
GRNMAS,662,3,E3
GRNMAS,657,3,B8
GRNMAS,673,3,B4
GRNMAS,755,3,F10
GRNMAS,664,3,E2
GRNQUA,448,1,J8
GRNQUA,169,1,J10
GRNQUA,317,1,H3
GRNQUA,243,1,G1
GRNQUA,378,1,D8
GRNQUA,289,1,F5
GRNQUA,282,1,G9
GRNQUA,086,1,A5
GRNQUA,339,1,C1
GRNQUA,211,1,C3
GRNQUA,080,1,G10
GRNQUA,214,1,G3
GRNQUA,339,2,A1
GRNQUA,086,2,C5
GRNQUA,282,2,D8
GRNQUA,211,2,D3
GRNQUA,317,2,F4
GRNQUA,214,2,J1
GRNQUA,448,2,J9
GRNQUA,378,2,H6
GRNQUA,080,2,G10
GRNQUA,289,2,G8
GRNQUA,243,2,G1
GRNQUA,238,3,A4
GRNQUA,086,3,B4
GRNQUA,339,3,B2
GRNQUA,314,3,C1
GRNQUA,290,3,D2
GRNQUA,211,3,D3
GRNQUA,282,3,F9
GRNQUA,080,3,G10
GRNQUA,378,3,G6
GRNQUA,704,3,J1
GRNQUA,448,3,J9
GRNQUA,169,3,H9
GRNQUA,289,3,H6
GRNQUA,214,3,I2
GRNQUA,243,-3,G1
GRNQUA,317,3,G3
GRNSNO,011,1,F2
GRNSNO,197,1,G3
GRNSNO,191,1,G10
GRNSNO,182,1,H6
GRNSNO,348,1,J3
GRNSNO,332,1,J4
GRNSNO,327,1,J5
GRNSNO,281,1,J10
GRNSNO,388,1,I7
GRNSNO,489,1,H3
GRNSNO,332,2,J1
GRNSNO,348,2,J3
GRNSNO,327,2,J4
GRNSNO,182,2,J7
GRNSNO,281,2,J10
GRNSNO,388,2,I4
GRNSNO,184,2,H1
GRNSNO,011,2,H3
GRNSNO,197,2,H6
GRNSNO,191,2,G9
GRNSNO,391,2,A3
GRNSNO,338,2,C7
GRNSNO,489,2,G4
GRNSNO,296,2,G5
GRNSNO,391,3,B3
GRNSNO,011,3,C2
GRNSNO,338,3,C7
GRNSNO,197,3,G2
GRNSNO,388,3,F2
GRNSNO,184,3,F1
GRNSNO,332,3,J1
GRNSNO,327,3,J3
GRNSNO,182,3,J8
GRNSNO,281,3,J10
GRNSNO,191,3,I8
GRNSNO,348,3,I2
GRNSNO,489,3,H4
GRNSNO,295,3,H6
GRNSNO,296,3,G7
GRNTUR,355,1,B8
GRNTUR,487,1,J1
GRNTUR,344,1,J6
GRNTUR,215,1,J8
GRNTUR,341,1,I3
GRNTUR,335,1,I1
GRNTUR,053,-1,I6
GRNTUR,344,2,J10
GRNTUR,215,2,J8
GRNTUR,341,2,J3
GRNTUR,335,2,H1
GRNTUR,354,2,B10
GRNTUR,355,3,C9
GRNTUR,215,3,J8
GRNTUR,487,3,H1
GRNTUR,224,3,H7
GRNTUR,218,3,G6
GRNWOO,433,1,B1
GRNWOO,151,1,C4
GRNWOO,157,1,E10
GRNWOO,439,1,H9
GRNWOO,167,1,F1
GRNWOO,430,1,J4
GRNWOO,154,2,J9
GRNWOO,430,2,F1
GRNWOO,167,2,F2
GRNWOO,157,2,E6
GRNWOO,174,2,E2
GRNWOO,155,2,B3
GRNWOO,155,3,A2
GRNWOO,167,3,E2
GRNWOO,154,3,J9
HIBADR,262,1,E10
HIBADR,464,1,H10
HIBADR,326,1,J7
HIBADR,KING-012,-1,G6
HIBADR,754,1,E5
HIBADR,757,1,B2
HIBADR,KING-009,-1,C2
HIBADR,985,1,A1
HIBADR,KING-007,-1,E1
HIBADR,894,1,I1
HIBADR,KING-004,-1,I3
HIBADR,464,2,I10
HIBADR,887,2,J10
HIBADR,739,2,D8
HIBADR,326,2,J7
HIBADR,894,2,H2
HIBADR,779,2,E2
HIBADR,757,2,A2
HIBADR,807,2,C3
HIBADR,771,2,G4
HIBADR,754,2,F5
HIBADR,KING-010,-2,H6
HIBADR,996,3,I2
HIBADR,KING-121,-3,E2
HIBADR,807,-3,C2
HIBADR,757,3,A2
HIBADR,971,3,J3
HIBADR,771,-3,G4
HIBADR,739,3,B5
HIBADR,887,3,J10
HIBADR,773,3,D10
HIBADR,756,3,C10
HIBADR,825,3,A9
HIBADR,900,3,E9
HICAMP,129373,1,J8
HICAMP,413422,1,J10
HICAMP,382277,1,J9
HICAMP,131357,1,C8
HICAMP,415109,1,I10
HICAMP,470465,2,B9
HICAMP,415109,2,I10
HICAMP,454452,2,F10
HICAMP,379293,2,J10
HICAMP,150352,2,H2
HICAMP,454452,3,I10
HICAMP,144279,3,E8
HICAMP,360126,3,H1
HICAMP,129373,3,J4
HICAMP,111119,3,H3
HICAMP,108125,3,B7
HICORN,989,1,A3
HICORN,981,1,A4
HICORN,050,1,B10
HICORN,982,1,A10
HICORN,962,1,B6
HICORN,997,1,B5
HICORN,959,1,C6
HICORN,885,1,C9
HICORN,978,1,D7
HICORN,970,1,D3
HICORN,878,1,D1
HICORN,960,1,E1
HICORN,979,1,E4
HICORN,967,1,E8
HICORN,953,1,F9
HICORN,899,1,F4
HICORN,992,1,F2
HICORN,884,1,G1
HICORN,895,1,G9
HICORN,381,1,J3
HICORN,331,1,J4
HICORN,291,1,J5
HICORN,726,1,J6
HICORN,749013,1,J8
HICORN,750269,1,J10
HICORN,747,1,I3
