site,evc
GRNDAM,106.00000000006209
GRNDAM,105.99999999999999
GRNDAM,106.99999999987581
GRNDAM,106.00000000004655
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,106.99999999999999
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107.00000000000001
GRNDAM,107.00000000000001
GRNDAM,106.99999999981374
GRNDAM,107.00000000000001
GRNDAM,106.9999999997206
GRNDAM,106.00000000001552
GRNDAM,106
GRNDAM,106.99999999961194
GRNDAM,105.99999999996895
GRNDAM,104.9999999999612
GRNDAM,107.00000000000001
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107.00000000000001
GRNDAM,107
GRNDAM,107.00000000000001
GRNDAM,107.00000000000001
GRNDAM,107.00000000000001
GRNDAM,106.99999999960419
GRNDAM,106.99999999969731
GRNDAM,106.00000000006985
GRNDAM,106.99999999965075
GRNDAM,106.00000000006209
GRNDAM,105.99999999999999
GRNDAM,105.99999999958091
GRNDAM,104.99999999981374
GRNDAM,105
GRNDAM,104.00000000022506
GRNDAM,106.99999999999999
GRNDAM,107.00000000037252
GRNDAM,107.00000000000001
GRNDAM,107.00000000000001
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107.00000000000001
GRNDAM,107.00000000000001
GRNDAM,106.00000000016298
GRNDAM,106.00000000023283
GRNDAM,106
GRNDAM,105.99999999990686
GRNDAM,105.9999999997206
GRNDAM,105.9999999998603
GRNDAM,103.99999999987581
GRNDAM,104
GRNDAM,104.99999999989134
GRNDAM,105
GRNDAM,107
GRNDAM,107.99999999955762
GRNDAM,107.00000000006986
GRNDAM,107.00000000000001
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,106.99999999993015
GRNDAM,106.99999999983702
GRNDAM,106.99999999948777
GRNDAM,105.9999999998603
GRNDAM,104.99999999993017
GRNDAM,105.00000000002328
GRNDAM,104.99999999983702
GRNDAM,103.00000000027164
GRNDAM,103.9999999999379
GRNDAM,104.99999999989134
GRNDAM,105
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,107
GRNDAM,106.99999999999999
GRNDAM,107
GRNDAM,107
GRNDAM,106.00000000013969
GRNDAM,105.99999999995343
GRNDAM,104.99999999986807
GRNDAM,105
GRNDAM,104.00000000040356
GRNDAM,104.99999999973612
GRNDAM,103.99999999985253
GRNDAM,103.99999999999999
GRNDAM,104.00000000004657
GRNDAM,104.99999999986807
GRNDAM,107
GRNDAM,107
GRNDAM,106.99999999983703
GRNDAM,106.99999999979045
GRNDAM,106.99999999999999
GRNDAM,106.99999999979046
